text,term.freq
plight,3
barcelona,1
insurgent,1
fascist,1
trapped,1
lifelines,1
hint,1
signor,1
indicated,2
ambitions,1
andeandry,1
dÃ©fend,1
wending,1
colorful,1
turbanned,1
burnoused,1
dwellers,1
mingling,1
sightseers,1
amorfg,1
deladier,1
wheni,1
tunisia,2
cooked,1
jackpot,1
munich,1
debut,1
longueuil,1
bienville,1
scar,1
turning-point,1
tog,1
swastika,1
franco-britiah,1
nazis,7
abandonment,1
eastward,1
pressÃ¢t,1
wÃªfÃªÃªlÃªkÃªÃªkstÃªÃª,1
tttm,1
fuehrer,2
carpatho-ukraine,1
startled,1
nazi,13
hirer,1
times-journal,2
parlia-v,1
bolster,1
scenic,1
cabin,2
weekly,1
mammoth,1
aquitania,1
regularly,2
cobh,1
mauretania,1
gÃ©orgie,1
britannic,1
galway,1
belfast,1
dublin,1
liverpool,1
franconia,1
scythia,1
laconia,1
samaria,1
carinthia,1
officiated,1
eminence,1
rodrigue,1
villeneuve,1
primate,1
romsn,1
inspects,1
exhibit,1
msgr,1
vachon,1
rector,1
laval,2
chauffeur,1
ladbrook,1
whizzed,1
abdication,1
doorman,1
swank,1
first-three,1
recipes,2
offering,4
jams,2
uncommon,1
excels,1
translucent,1
clumps,1
poland:france,1
diplomat,1
stepping-stone,1
nasi,1
vistula,1
corridor,1
domination,2
clean-up,2
balkans,4
juosglavia,1
baltic,1
incapacitation,1
senseless,1
disclosed,1
hunting,1
outlet,1
deserts,1
well-watered,1
anomalies,1
llivin,1
cerdogne,1
llivia,3
cerdagne,2
retained,2
fringe,4
fortified,1
spaniards,1
mile-long,1
intervening,1
ties,1
effects,1
microbiology,1
biologists,1
bacteriologists,1
fmong,1
pigku,1
arraigned,1
sevigny,1
piglets,1
poland:germany,1
subjugated,1
manchester,1
brtiish,1
divisions,1
insecure,1
axis,9
navigator,1
diicoverer,1
gaspe,1
loot,1
franÃ§,1
ois,1
stadacena,1
heroine,1
mown,1
coun-ryside,1
domremy,1
meuse,1
referred,1
contemporary,1
railed,1
d'arc,2
ierived,1
surname,1
lamed,1
airthplace,1
doremy,1
antiquaries,1
dare,3
heroine's,1
pucelle,2
maid,2
greets,1
data,1
heading,1
greeting,1
campbell,3
gunner,2
kissing,1
tommies,1
censors,1
hannaberry,1
provid,1
"v,il",1
lages,1
trudean,1
inter-of,1
esting,1
rug,2
pirate,1
plunder,1
nassau,1
bahamas,1
emphasized,1
exchange,1
resort,1
canada::everything,1
stimulate,1
commanding,1
necessarily,2
activity,1
italy:russia,1
envisioned,2
bren-aero,1
parley,1
three-power,1
hegemony,1
elimination,1
southeastern,1
foresaw,1
thirdly,1
speculated,1
seal,1
fourthly,1
dictators,1
collaboration,2
sumner,1
welles,1
blackmail,1
impact,1
blitzkrieg,3
braced,1
clamor,1
gloves,1
fkont,1
wrest,1
initiative,1
dictator,1
evident,2
choose,2
primary,1
trooper,1
totem,1
pole,1
replica,1
out-building,1
reason-parcels,1
ddiers,1
"f""r",1
papillon,1
breed,1
fringed,1
resembled,1
butterfly,1
germany:holland,1
henceforth,1
scope,1
coupled,1
dodecanese,1
presaged,1
salonika,1
peared,1
yugoslavia,1
danube,1
kidnap,1
wil-helmina,1
wired,1
peters,1
persisted,1
decision,1
sttiding,1
sarnia,1
plana,1
wells,1
ities,1
refugee,1
chil,1
niagara,1
escarpment,1
exploratory,1
dril-dren,1
manitoulin,1
launched,1
units,3
thrusts,2
separating,3
odds,1
krieg,1
scant,1
sixty-five,1
peditionary,1
tinent,1
choice,1
attempting,1
evacuation,1
bombs,1
last-ditch,1
opposite,1
cbs,1
flashes,1
nbc,1
talented,1
trio,1
bate,1
arch-lnard,1
mbs,1
doue,1
waverley,1
ihik,1
amentia,1
praecox,1
psycho-neuro,1
reated,1
roots,2
states:united,1
overwhelming,1
frantic,1
reynaud,1
germany::shells,1
armored,1
machine-gun,2
panzer,3
censor,1
withheld,1
reiterating,1
non-belligerency,1
tangier,1
neutralized,1
renewed,1
vigor,1
chops,1
spoils,1
six-day,1
deteriorated,2
romc-berin,1
fateful,1
prÃ©clpÃ®,1
expansion-tous,1
overthrow,1
churchill,2
tut,1
levy,1
wrÃ´,1
happens,1
arab,3
collapsed,1
nationalist,1
aims,1
Ã nÃ®bitionl,1
ream-ed-of,1
federation,1
rebirth,1
wftli,1
mime,1
derno-stic,1
rhich,1
ashes,1
bmgdre,1
imder,1
ibe,1
totalitarian,1
motto,2
fraternity,1
cataract,1
somaliland,1
re-arm,1
re-built,1
bomber,1
fighter,2
effectiveness,2
summary,2
war-time,1
turns,1
a.r.p,1
policing,1
shelters,1
bags,1
acting,2
blackout,1
infirm,1
arrivals,1
operators,1
thames,1
stretcher-bearers,1
signallers,1
splints,1
spagnum,1
assist,1
constables,1
evacuating,1
invaluable,1
tireless,1
hither,1
escorts,1
billets,2
orderlies,1
listening,1
barrage,1
watchers,1
repairing,1
hedges,1
milking,1
picking,2
hops,1
collecting,2
chopping,1
firewood,1
strangest,1
acorns,1
rowan,1
berries,1
zoos,1
numberless,1
assisting,1
guiding,1
day-after-day,1
vindicated,1
pendence,1
nazi-dominated,1
czc-cho-slovakia,1
welcomed,1
holland:poland,1
hemsey,1
representatives,1
adian,1
goverment,1
capitulation,2
clarke,1
grants,1
moÃ t,1
mnmcipal-adians,1
continuous,2
oambard,1
intenable,1
dub,1
sabotage,1
yoke,1
large-scale,1
feint,1
concentrated,1
ger-divlsion,1
poised,1
weet,1
persuaded,1
re-enter,1
dakar,2
onel,1
knox,1
immeasurable,1
dotai,1
vakia,1
ndzi-fascist,1
heel,1
mained,1
spain:italy,1
knotting,1
honour,1
knitting,2
bible,1
nets,1
pharaohs,1
crucifixion,1
seam,1
woven,2
knitted,1
nas,1
anglo-saxon,1
enythau,1
threads,1
scots,1
knitters,1
guilds,1
patron,1
fiacre,1
flights,2
aimless,1
agricul,1
rugs,1
topographical,1
prolonged,1
resizing,1
shampooing,1
gully,1
napside,1
glue,1
one-fourth,1
quarts,1
germany::egypt,1
zeio,1
hottest,1
pins,1
grip,1
adriatic,1
duc,1
loosening,1
internal,1
intervention,1
submit,1
newly-signed,1
refusal,1
constituted,1
assassinated,1
pyramid,2
gizeh,1
xing,1
mycerinus,1
nitokris,2
leautiful,1
slipper,4
eagle,1
swooped,1
memphis,1
unpalatable,1
lap,1
peach,1
instigated,1
expectations,1
creeping,1
hitler's,2
stronghold,1
behind-scenes,1
direction,3
petaln'a,1
oou,1
banting,2
alliston,1
expeditknary,1
batallion,1
toreÃ§,1
eive,1
num-he,1
awarded,1
eriodicals,1
invalided,1
poisoning,1
fere,1
coattails,1
willkie,1
breathe,1
recalling,1
bouquet,1
palatable,1
judged,1
differently,1
importations,1
catastrophe,1
gaiety,1
self-forgetful,1
sympathetic,1
intangible,1
attitudes,1
definitely,1
outflanked,2
outmanoeuvred,1
liking,1
evidently,1
ripe,1
inevitably,1
reluctantly,1
warnings,1
darlan,1
rooeevelt,1
reversal,1
undercover,1
undaunted,1
three-front,1
libya,2
mont,2
inscription,1
tepidity,1
collapse,1
morale,1
rood,1
indisputably,1
proven,1
bto,1
columnists,1
undernourishment,1
stnco,1
frojn,1
uor-muit,1
staggering,1
covenant,1
league,1
humbly,1
threats,1
comforting,1
conventions,1
breaches,1
est,1
devoured,1
rage,1
roar,1
loudly,1
speedy,1
smashed,2
caledonia,2
northeast,1
negroes,1
vital,1
minerals,1
nickel,1
chrome,1
eyeing,1
aware,2
proximity,1
gaulle,2
purebred,1
ayrshire,1
cornexpeditionary,1
eligible,1
registeration,1
collie,1
pups,1
secil,1
sly,1
perils,1
pray,2
awaran,1
jjr,1
groebbels,1
irritating,1
sweeps,1
bombers,1
inside,1
radium,1
curie,1
institute's,1
ctivity,1
tiger,1
gort,1
commanded,1
crucified,1
luftwaffe,3
plunderers,1
skiee,1
byword,1
naiis,1
react,1
cavalryman,1
upsetting,1
nerves,1
steadiest,1
windmill,1
comletely,1
aaiis,1
alarming,2
shadows,1
recapture,1
tethered,1
usualy,1
hints,1
gossip,1
furnishing,1
gardening,1
paj-is,1
"on,y",1
woollen,1
propaganda,1
excuse,2
housewives,1
queues,1
harvests,1
magnitude,1
encounters,1
batte,1
concept,1
conclusive,1
chronic,1
mankind,1
risks,1
britiah-american,1
figuratively,1
clearest,1
prerequisite,1
prsonerr,1
germary,1
cripplqp,1
wcmen,1
brilliancy,1
link,1
armor,1
hearing,1
improved,1
remarkably,1
hto,1
ameliorates,1
seised,1
rolling,2
bombings,3
disastrously,1
impeding,1
france::reports,1
employers,1
surrand-one-third,1
employee,3
fox,1
agrl-tarai,1
slovakia,1
bbc,1
grand,3
abbr,1
exista,1
constitutional,1
puppet,1
jure,1
relation,1
accordingly,1
la*t,1
akl,1
uppliea,1
tliat,1
dlrec,1
reckon,1
landings,1
involve,1
commensurate,1
hitherto,1
immobilized,1
exploit,1
shorter,1
reinforced,1
axle,1
convoys,1
repercussions,1
renegade,1
befuddled,1
confusing,1
betrayers,1
summons,1
bitter,1
passion-ably,1
petition,1
beneath,1
bullets,1
vryc,1
foolish,2
laughed,1
eiffel,1
breton,1
eager,1
dismissed,1
depots,1
usa:usa,1
courageously,1
abused,1
ruthless,1
hangmen/yet,1
oppression,1
no.fi,1
beans,1
airdrome,1
runway,1
reverse,1
marks,1
hist,1
pace,1
mule,1
impor-while,1
canaba,1
lilt,1
awoke,1
morn,1
coastal,2
refreshed,1
highlands,2
them-will,1
adequate,2
rolled,1
bunk,1
simplest,1
runnion,1
hornisher,1
kitchen,1
commandos,1
mander,1
naler,1
divi-uniform,1
apron,1
outfit,1
togs,1
dash,1
oran,1
algiers,1
jointly,1
fijis,1
volcano,1
lighthouse,1
erupts,1
brilliantly,1
forerunner,1
opponent,1
decisively,1
dismay,1
dunkirk,1
faults,1
weaknesses,1
preliminary,1
rebuild,1
equip,1
surge,1
americas,1
beginner,1
carloto,1
hull,2
gat,1
depredations,1
nece.sm.ry,1
break-through,1
sedan,1
bombe,1
choking,1
railroads,1
destroying,1
fives-lille,1
persistent,1
raf,2
bombing,2
k.c.a.f,1
pilota,1
forays,1
facilities,2
endorsed,1
moulay,1
ascended,1
moroccan,1
turnover,1
correcting,1
unfavorable,2
cused,1
selling,1
interengineers,1
vjew,1
velopment,1
housing,1
transforces,1
casablanca,1
exercised,1
factors,2
tectorate,1
itself-caused,1
domain,1
oval,1
and'about,1
vermont,1
corsica,4
sardinia,1
strait,1
bonifacio,1
divides,1
sloping,1
easing,1
swamps,1
malaria,1
scourge,1
marshy,1
indented,1
bays,1
anchorage,1
coasting,1
forested,1
streams,1
navigable,1
greeks,1
kalliste,1
maquis,1
shrub,1
memorable,1
connections,1
promoting,1
moorish,1
france's,1
statistique,1
totted,1
lyon,2
normally,1
commons,1
simms,1
abominable,1
hlndenberg,1
chose,1
gambler,1
eisenhower,1
pick,1
establish,1
bridgehead,1
in-.f,1
usion,1
terrain,1
formait,1
caifcasus,1
stalingrad,1
defemlci,1
saenhee,1
long-range,1
targets,1
incessant,1
reminiscent,2
desjardins,1
frtnk,1
otuwa,1
viens,1
servan,1
hynes,1
coulongtv,1
a.s.c,1
bed-side,1
ervjce,1
chffliwuek,1
daton,1
k-u,1
mini.tiir,1
granting,1
miniature,1
swiftly,1
weapons,2
ruthlessness,1
neilson,1
mackay,1
exhibitors,1
sjster,1
kinmond,1
valleyfleld,1
premium,1
presenting,1
makers,1
withdraw,1
weakens,1
uprising,1
outnumbered,1
quislings,1
collaborators,1
defy,1
generalization,1
bulk,1
kluge,1
chewed,1
argentan-falaise,1
fifteenth,1
recross,1
mantes,1
trap,1
bolder,1
avoiding,1
silencing,1
outskirts,1
shelling,1
sympathizers,1
pouring,1
hendaye,1
nazism,1
interior,1
ne-third,1
blockbuster,1
hurtles,1
earthwards,1
cyr,1
vantard,1
deceitful,1
photos,1
urpies,1
camouflage,1
yank,2
what's,1
stark,1
skeleton,1
bombed,2
ptiseing,1
subterranean,1
takingly,1
plywood,1
netting,1
elaborately,1
spiked,1
pappy,1
souvenirs,1
wearer,1
patterson,1
carved,1
braves,1
petiot,1
ffi,1
suburb,1
murdering,1
denied,1
awaits,1
guesses,1
shower,1
robombs,1
massive,1
launching,1
platforms,1
structure,1
nipped,1
suppports,1
trouble-riskin,1
tough,1
trouble-shooter,1
pictured,2
blanc,1
mich,1
planta,1
signals,1
essages,1
burst,1
lett,1
nsiow,1
zero,1
out-leg,1
toughest,1
firemen,1
track,1
networks'in,1
rtconstructed,1
bridges,1
demolition,1
nobility,1
decorative,1
eyeglasses,1
lenses,2
glasses,1
lorgnettes,1
handles,1
bestudded,1
jeweled,1
demurely,1
charteris,1
d-day,2
slug,1
rib,1
tabulation,1
jjarjorie,1
solem,1
nized,1
yarm,3
nred,1
i.ii,1
c.i.t.k,1
ivor,2
mender,1
currie-mills,1
sgt,2
duparquet,1
tulle,1
cessories,1
corsage,2
talisman,1
rapture,1
cambc,1
chapelle,1
kneel,1
simonian,1
reads,2
motherc,1
cpl,1
currie-mi,1
transferring,1
torbay,1
nfld,1
fori,1
armstrong,1
dunant,1
villagers,1
unspeakable,1
cod,2
livelihood,1
barrels,1
litres,1
donated,1
rebuilding,1
cute,1
monkeys,1
como,1
bretzlaff,2
verner,1
ladysmith,1
floor-length,1
sleeves,1
r#g,1
tome,1
trie,1
russie,1
button,1
holders,1
ish,1
dealth,1
mcnulty,1
prompting,1
farm-newspapermen,1
fitz,1
sleigh,1
shawviile,1
tcai,1
ardennes,1
todayg,1
hhh,1
saskatchewan,2
tadoussac,1
augustin,1
saffray,1
mesy,1
settlers,1
dockside,1
switzerland's,1
decreases,1
mathematics,1
safe-germany,1
preflight,1
argentine,1
garia,1
aromatic,1
liqueur,1
benedictine,3
cassino,1
mantic,1
dab,1
bled,1
chemistry,1
cordial,1
m.(deo,1
optimo,1
expressions,1
fluid,1
bereavement,1
increases,1
accord-i,1
beloved,1
distillery,1
occucv,1
thanks,1
tainer,1
grounds,1
of'the,1
abbÂ»v,1
yach,1
l-cpl,1
connelly,1
bidault,2
eleeted,1
constituent,1
cemeteries,1
north-west,1
l*ezack,1
liased,1
prinoi-mares,1
forvnrra,1
dating,1
crumbling,1
howie,2
someday,1
hockey,1
p.t,1
courses,1
sergeant,1
instructor,1
workshop,1
bevin,1
molotov,2
georges,1
relax,1
sessions,1
ggorett,1
ogorefte,1
pooer,1
sights,1
travleling,1
jamboree,1
aircraft,1
carrier,1
m.c.s,1
warrior,1
buckingham,1
overnight,1
filchock,1
grandstand,1
lop,1
rebels,1
encourage,1
stiff,1
bodies,1
hats,1
cleanser,1
cone,1
sprayed,1
cohesive,1
retaining,1
hardened,1
russia::so,1
althogther,1
prestige,1
clumsily,1
permitting,1
informing,1
allayed,1
bedell,1
ne\er,1
bilateral,1
ascertain,1
bfowcr,1
swim,2
chilly,1
turbulent,1
duplicated,1
webb's,1
revered,1
web,1
footed,1
threes,1
needn,1
identi,1
there's,1
satisfying,1
nottingham,1
wake,1
webb,1
what*is,1
blower,1
regreased,1
ignition,1
dive,1
aain,1
moÂ»t,1
flu,1
sines,1
northward,1
establishment,1
onr,1
absentee,1
engage-dagg,1
dagg,1
poison-the,1
reafternoon,1
wan-at,1
rostrum,1
rennick's,1
presen,1
organist,1
choir,1
prestwick,1
aeodrome,1
roley,1
wickens,1
liÃ©,1
chaotic,1
repairs,1
defences,1
swimmers,1
grueling,1
eetta,1
southsea,1
prefers,1
astride,1
waterbike,1
chats,1
announcer,1
challenger,1
housewife,1
pedaled,1
confident,1
tournament,2
cup,1
finals,1
olympic,1
games,1
inaugural,1
uruguay,1
o.ie,1
ncr,1
ttje,1
senes,1
trophy,2
outright,1
tÂ«i,1
wins,1
inter-european,1
payments,1
beet,1
harvesting,1
demonstration,1
catchpole,1
tractor,1
digs,1
tops,1
amonr,1
war-shattered,1
benin-rk,1
exported,1
cqu.pmcnt,1
accompanying,1
shortages,1
brings,1
hoarders,1
practices,1
agency,1
itfc,1
coffee,1
usa::i*our,1
trv-viÃ¨,1
res,1
north-west,1
creeks,1
tripe,1
sticams,1
celebrate,1
hundredth,1
birth-v,1
clays,1
secede,1
dismal,1
forecast,1
new-fangled,1
fad,1
parades,1
firecrackers,1
bastille,1
yodelling,1
alphorn,1
blowing,1
enjoyÃª,1
bak-record,1
adulte,1
weu,1
